true,pred,prob_pos,text_snippet
0,1,0.6066761816546316,"the best thing -- in fact , the only good thing -- i can say about dark city is that it made me want to go see l . a . confidential again .  or go rent body heat , to see william hurt do some real noir .  or even -- god help me -- palmetto .  alex proyas's new movie screams atmosphere .  i screamed , too , "" get me out of this theater ! ""  new line cinema spent millions of dollars creating the expressionistic film noir visuals and paying the actors , and doesn't have any way to get it back .  i "
1,0,0.41922213008424225,"first , i am not a big fan of the x-files tv series .  i have nothing against it particularly , i just don't happen to watch it .  having said that , i can now say that i liked the x-files pretty well .  for us non-fans , there's nothing big going for it , but there are a lot of little things .  the movie opens on an ice cave in north texas in 35 , 000 b . c .  two proto-humans enter the cave and find a space alien cocooned inside .  the alien breaks free and kills one man in a struggle while th"
0,1,0.5042624791830227,"one of the most respected names in american independent filmmaking is john sayles .  he has built a strong reputation with films like matewan and the secret of roan inish , and one of his best was his last film , lone star .  after sayles gave us this complex and unconventional look at ethnic tensions on the us-mexico border , expectation ran high for his next film .  unfortunately , his men with guns is not the film anyone was hoping for .  we are essentially told in the first reel where the fi"
1,0,0.42691453778166,"of circumcision , psychic wounds and the family sitcom  the opening segment is something of a foretaste of this film .  there's a guy's voice telling us how he tries to imagine what his biological parents look like , and on the screen we see images of a variety of oldish men and women .  as his imagination plays o n , he ( and we ) picture these motley characters in a mix-and-match shuffle of unlikely marriages , businesswomen with bums , matrons with paint salesmen , the images coming on in a f"
0,1,0.6942281719995698,"the recent onslaught of film noir that has popped up in multiplexes , with everything ranging from "" l . a . confidential "" to "" palmetto "" to "" the big lebowski , "" has proved to be an artistic commodity for veteran , talented directors .  with this particular genre , directors are able to collate the sleazy underworld of the lower-class and the glamorous , opulent upper-class , while maintaining the noirish , ambiguous ambience , the staple of film noir .   "" wild things "" could be classified "
1,0,0.38519780844813634,"airplane ! is considered among many to be the epitome of satire film-making .  after all , it's brought to us by one of the best known satire writing/directing teams .  even if most people don't recognize the names behind the films , they are bound to recognize the titles : airplane ! , top secret , the naked gun , and hot shots to name a few .  but although the zucker/abrahams/zucker team was first introduced with the kentucky fried movie in 1977 , airplane !  remains the true cornerstone of th"
0,1,0.5586075061858858,"certainly no one would rent ed wood's glen or glenda ?  expecting to see a good movie , but this screwy discourse about transvestitism betrays a level of incompetence that i didn't know was possible .  in fact , wood's infamous plan 9 from outer space actually seems pretty tame by comparison .  watching glen or glenda ?  i found myself occasionally wondering if wood had originally made two or three separate movies and accidentally edited them together ; as a result , it is actually quite enterta"
0,1,0.6922473877682129,"i have nothing against unabashedly romantic films .  when done right , with at least slightly evident restraint , they can be engaging , sweeping , appealing .  but it's a hell of a shame when someone botches it as badly as nora ephron botched sleepless in seattle , a hollow , boring romance that should appeal only to the most gullible of viewers ; the ones willing to buy into ephron's whiny views of life and romance .  tom hanks and meg ryan , two of hollywood's most likeable stars play sam bal"
0,1,0.6320187066512197,"a couple of criminals ( mario van peebles and loretta devine ) move into a rich family's house in hopes of conning them out of their jewels .  however , someone else steals the jewels before they are able to get to them .  writer mario van peebles delivers a clever script with several unexpected plot twists , but director mario van peebles undermines his own high points with haphazard camera work , editing and pacing .  it felt as though the film should have been wrapping up at the hour mark , b"
1,0,0.4094993091477747,"when andy leaves for cowboy camp , his mother holds a yard sale and scrounges in his room for old toys .  one of these toys is wheezy , a penguin with a broken squeaker .  woody ( tom hanks ) saddles up andy's dog and rides out into the yard to rescue wheezy .  woody succeeds in his mission , but doesn't make it back to the house before al , the unscrupulous owner of al's toy barn , recognizes woody as a rare collector's item and steals him .  buzz lightyear ( tim allen ) leads hamm ( john ratze"
1,0,0.15481859752490254,"the first thing you notice about this movie is that it's cold .  placed in minnesota and north dakota during the winter , many of the scenes take place outside with long scenes of snow-covered ground against a background of white .  just what we need as bloomington struggles out of the endless long cold night .  as with most coen brothers films , this features outlandish characters in nefarious schemes , each of which works out in the oddest way possible .  a car salesman hires a couple of hoods"
1,0,0.27929891992425976,"curdled is a deliciously dark and witty black comedy , but its humour won't appeal to everyone .  to be specific , let me give you an example .  do you know in pulp fiction where jules and vincent go on brain detail after marvin and his head accidentally get separated ?  if you thought that was completely tasteless and unfunny , don't see curdled .  on the other hand , if you found that sequence to be pretty funny , you have the sense of humour that curdled is aimed at .  our film's heroine , ga"
1,0,0.4334337223819417,"i tried hard not like this movie without succeeding .  it contains parts of bringing up baby , any hepburn/tracy film , part of the plot of war games , cary grant and rosalind russell in his girl friday , elevator shaft action , train action , and murder .  it is cute , funny , suspenseful ( a little bit ) , sexy ( a little bit ) .  one of the bad guys was a surprise .  the pace is fast enough , there are some "" action "" scenes .  i think that this is a reasonable family summer movie for familie"
1,0,0.4641002110180854,"satirical films usually fall into one of two categories : 1 ) long-term satire where everything , including the jokes , is somehow related on a large scale ( i . e .   "" dr .  strangelove "" ; 2 ) situation satire in which the comedy and themes are derived moment by moment and scene by scene ( i . e .   "" men in black "" ) .  what's unique about "" wag the dog "" is that it doesn't necessarily fit either of these descriptions , and yet is both at the same time .  the result is a clever comedy based "
1,0,0.4231151600383196,"labelling is sometimes everything .  in original mad max , the opening title set the plot of the movie in near future , thus making it one of the science fiction classics , despite the future world being almost exactly like our own .  walter hill wanted the same opening title for his action classic the warriors .  producers weren't thrilled by that idea and consequently the movie lost all of its futuristic overtones .  on the other hand , producers were right on the mark ; walter hill was accuse"
1,0,0.23864372920611981,"almost a full decade before steven spielberg's saving private ryan asked whether a film could be both "" anti war "" and "" pro-soldier "" , john irvin's hamburger hill proved it could .  lost in the inundation of critical acclaim that greeted oliver stone's platoon , this excellent film was dismissed as "" too militaristic "" .  it's hard to understand exactly why---unless irvin , in assembling his motley collection of young men who for predictable ( and often naive ) reasons "" chose to show up "" for"
1,0,0.4629604111908037,"the soldiers of three kings have taken their cue from movies about vietnam .   ( fitting , since the media-saturated gulf war became a pop entertainment . )  while driving through a long , flat iraqi desert ( in a humvee with a bart simpson hood ornament ) , one of the men under special forces sgt .  maj . archie gates' ( who's steering ) command requests a beach boys tune .  these men want their apocalypse now moment , only instead of surfing , they bop to the music and skeet shoot out the back"
0,1,0.6104866981002799,"i read the new yorker magazine and i enjoy some of their really in-depth articles about some incident .  they will take some incident like the investigation of a mysterious plane crash and tell you what happened in detail .  it becomes a real education in what agencies get involved and how theories are suggested , and what kind of pressure the investigators are under , and just about any other aspect you can think of .  frequently i get the feeling that the article sounded exciting , but i am be"
0,1,0.6404874886494912,"have you ever been in an automobile accident where you've miraculously walked away with only a few scratches , yet the car has been obliterated into an unrecognizable , mangled wreck ?  well , that has never actually happened to me and i hope that none of us will ever experience this situation .  but after watching this inane exercise of a movie , i certainly feel that i've miraculously walked away unscathed after a two-hour ride that mercilessly careens back and forth before finally plummeting "
0,1,0.606786755489401," "" something is fishy in the state of universal . ""  about ten years back , with the unexpected success of mad max and the road warrior , post-apocalypse nitty-gritty survival yarns became popular at the movies .  we've always had movies of this nature ; on the beach , the end of the world , damnation alley , the ultimate warrior , and so on .  to date , the most smoothly done were straightforward "" haircuts "" of the classic western plot , like the lone gunman who comes to town and protects the "
1,0,0.43835676631531717,"as a devout atheist and an avowed believer in aliens , i have some idea of how ellie aroway ( jodie foster ) feels .  but because my reasons for not partaking in religion are different than hers , i can't say that i do exactly .  her reason is that she needs solid proof : there is no proof that god existed , so therefor she does not believe .  ellie also believes in aliens , and has spent most of her life trying to prove they exist .  how can she say she doesn't believe in god because of the lac"
0,1,0.6396823460616182,"the art of woo attempts to be one of those films like breakfast at tiffany's in which the audience is rooting for some sweet , vulnerable , irresistible woman to work out her problems and to find happiness .  the problem is that helen lee who writes and directs seems to have written alessa woo ( played by sook-yin lee ) as neither sweet nor vulnerable and she is quite resistible .  alessa is a young woman who happens to be a brilliant art dealer in the toronto art scene .  this is some sort of a"
1,0,0.482412422090983,"-- comedy , rated pg , runs about 1 : 40 -- starring : john goodman , kathy moriarty , and a bunch of teenagers -- directed by joe dante and written by charles hass --  summary : lawrence woolsley ( john goodman ) brings his new horror film mant !  to premiere in key west during the height of the cuban missile crisis .  he hopes to capitalize on the tense moment by providing an escape for the town .  we see most of the events through the stories of four teenagers and how life affects them .  qui"
1,0,0.3856828461984672," "" a bug's life "" may not be "" toy story , "" but it's more close than "" antz "" was .  i really liked "" antz , "" basically because , yes , it is clever and witty and intelligent ( and it has the temerity to take a chance and put woody allen in the lead , perhaps the year's most inspired casting ) , but there was , in fact , something missing from it , and i'm the first to admit that .  maybe it's that it never totally lets go and takes off into real innocent fun - it's too obsessed with its orwel"
1,0,0.1460983473053146," "" desperate measures "" was something i was excited about seeing back when it was originally scheduled to be released : summer '97 .  for some reason , it was delayed until hollywood's traditional dumping ground : january .  now that it's out , i see no real reason for that delay , as it's a simple yet highly entertaining film .  michael keaton stars as a maniacial murderer who's bone marrow can save the life of the dying son of a san francisco police detective ( garcia ) .  keaton agrees to the"
1,0,0.38474540187945366,"the andromeda strain is the greatest science fiction film ever made .  i know that is very sweeping statement , so i'll qualify it by adding that the andromeda strain is one of the few films made that genuinely deserve the label of "" science fiction , "" stories in which speculative science is at the core of the plot .  2001 : a space odyssey is probably a better film , but it really only qualifies as science fiction if you consider metaphysics to be a science .  most all other films we normally "
1,0,0.3397659594882851,"it's a fact that a good thriller or action movie doesn't need violence to be good or worth watching .  all it takes is potential violence to make the audience bite their nails .  and what kind of violence could be more efficient than a global thermo-nuclear war ?  and potential violence is the premiss wargames is built upon .  a computer whiz-kid , david , is usually contended with hacking into the school computer to change his grades .  but after having read an advertisment for an upcoming comp"
0,1,0.6360944769675065," "" i seem to have glued myself . . .  to myself . ""  starring jason biggs , seann william scott , chris klein , thomas ian nichols , allyson hannigan , shannon elizabeth , natasha lyonne , tara reid , mena suvari , eugene levy , jennifer coolidge .  directed by j . b . rogers .  rated r .  american pie 2 reunites the cast members from american pie in a different setting ; instead of being high school seniors looking to score before they graduate , they are now past their first year of college an"
1,0,0.3475000841288863,"after the average mouse hunt , the silly small soldiers and the entertaining antz , dreamworks try again with the children's film market with this stunning adaptation of the moses story .  as the film warns us at the beginning , it's not the full story , and some liberties have been taken , but generally this the bible story we all know and love , featuring burning bushes , the plagues and the parting of the red sea .  the only thing missing is charlton heston .  instead , we get val kilmer voic"
0,1,0.521391028974849,"hello kids .  today the movie studios want to take over my critical review , and somehow persuade you that _armageddon_ , the summer's biggest blockbuster , is a film for everybody .  and remember , if a film is for _everybody_ , and if it makes the most money for the summer , it _must_ be good , right ?  armageddon is a comedy , with a capital "" c "" .  it stars bruce willis , who has a hundred one-liners !  it has a tiny rock land directly in the middle of a heated argument in new york city ! !"
1,0,0.2994615734754255,"the verdict : spine-chilling drama from horror maestro stephen king , featuring an outstanding , oscar-winning performance from kathy bates .  geez , french and saunders had a field day when they set to work on parodying this !  sorry , non-british readers may not be familiar with french and saunders - my apologies .  the pair are british comediennes ( jennifer saunders later went on to become edina monsoon in "" absolutely fabulous "" ) , who did a series of film spoofs a few years back , includi"
1,0,0.3791809063799725,"note : some may consider portions of the following text to be spoilers .  be forewarned .  on december 20 , 1996 , amidst all the year-end oscar bait releases from the major studios , miramax's genre label dimension films quietly released a sly little ensemble slasher flick titled scream .  although the teen horror market had been given up for all-but-dead in recent years , the film shocked industry observers by scoring consistently high box office returns , eventually topping $100 million domes"
0,1,0.5995033680101024,"in "" the 13th warrior , "" arab poet ahmed ibn fahdlan ( antonio banderas ) finds himself kicked out of baghdad for feeling up the king's old lady .  with his translator ( screen legend omar sharif in a small role ) , ahmed heads north to act as ambassador to the northmen ( vikings ) .  he finds a group of warriors mourning the loss of their king .  a messenger soon arrives from another kingdom requesting assistance .  a soothsayer says that thirteen warriors must answer the summons , twelve nort"
0,1,0.6380555075979372,"in 1989 , tim burton took the legendary comic book figure of batman and turned him into a huge box office hit with an atmospheric little film that created an utterly distinct feeling somewhere between film noir and the godfather .  was it "" deep "" ?  nope .  however it was a perfect entertainment and the audience ate it up .  it was natural that roger ebert trashed it writing that it was "" without the comic book uplift "" of the indiana jones and superman pictures .  which was true .  if what you"
0,1,0.5429867924047601,"it rocks-actually , lots of rocks fly at us or from us , in slow or fast motion , at several points in the film .  they seem like dangerous rocks because they kind of twirl through the air instead of just propelling forward , and when they land-once in a while , when we need a break from the space sequences-they cause damage enough to destroy the chrysler building and the like .   ( nary a mention of these apocalyptic events is made after they occur . )  they also just might be the most interest"
0,1,0.5629294818249325,"in "" twilight , "" a ex-alcoholic , ex-cop , ex-husband , ex-private-eye , harry ross ( paul newman ) , works for a pair of aging hollywood actors , catherine ( susan sarandon ) and jack ames ( gene hackman ) .  jack is being blackmailed , and he asks harry to deliver the payoff .  instead of the blackmailers , harry finds a dying ex-cop ( m .  emmet walsh ) .  as more bodies begin to pile up , harry realizes that he will have to solve the disappearance of catherine's first husband twenty years e"
0,1,0.5882229685686388,"august and september are a wasteland when it comes to children's films , and october is a dumping ground for munchkin movies the studios don't want to see slaughtered against family-oriented thanksgiving films .  last year , the benevolent studio gods gave us digimon , and this year , they bestow max keeble's big move on delighted moviegoers across the country .  parents will be thrilled because they'll finally have something to drag little austin and kayla to see that doesn't smell nearly as mu"
0,1,0.8037446023528284,"shakespeare in love is quite possibly the most enjoyable period piece ever made for the silver screen .  it is both humorous and romantic in a very unique blend that can successfully entertain any audience for the nearly 2 and and a half hours that it occupies .  that is , however , not to say it is a good film , a quality production or anything of the sort .  shakespeare in love is an incredibly cheap illusion that truly pans out to be very little quality or original work .  the finest sign of "
0,1,0.8837792898678657,"one might expect a cathartic viewing experience walking into a new jean-luc godard film .  after all , he was a founding member of the highly influential french new wave .  he is also an esteemed film critic , lending intelligence and historical perspective to us in much of his writing .  however , his latest creation , in praise of love , is possibly the most exasperating film experience of the year .  the abstract concept on which the film is based had merit , to dissect love into the followin"
0,1,0.605056364479298,"one of the 90s' most unwelcome thriller trends returns from the grave : it's the "" ___ from hell "" movie !  starting in the early nineties , we were subjected to nearly every conceivable combination of relationships-from-hell !  there were boyfriends from hell , friendly neighborhood cops from hell , nannies from hell , and even secretaries from hell .  but hush has found an old standby that somehow was forgotten in the rush : the mother-in-law from hell ! ! ! ! !  the mother-in-law in question "
1,0,0.3426216441505431,"vannesa kensington : `austin , do you smoke after sex ? ' austin powers : `i don't know baby , i've never looked ! '  and so begins our journey into the most anticipated sequel of the summer season .  austin powers 2 , the sequel to the sleeper hit of 1997 , is filled to the brim with uproarious sight gags and lurid toilet jokes that will make you keel over with hilarity .  the mind of mike myers is obviously a very bizarre place .  myers returns as the swinging 60's spy and his arch-nemesis , t"
1,0,0.3585395603247411,"in recent years , harrison ford has been such a grave screen presence , scowling through the likes of tom clancy's jack ryan series , _the_fugitive_ , and last year's smash _air_force_one_ , that one wonders if the rogue charm that made him such a superstar had been completely drained from his system .  apparently , it was just lying dormant .  with ivan reitman's enjoyable romantic comedy/adventure _six_days , _seven_nights_ , the lovable scoundrel is back , giving audiences a fresh reminder of"
1,0,0.479395669173227," "" through a spyglass , i could see everything . ""  king louis xvi was beheaded on january 21 , 1793 , but instead of visualizing this act of regicide , legendary auteur eric rohmer's the lady and the duke observes from afar .  consider it a view to a kill made abstract .  a proper british ( yes , british ) gentlewoman , grace elliott ( lucy russell ) , and her loyal maidservant gaze from a lofty terrace in meudon at the glistening city of paris , where raucous crowds seem tinier than ants .  th"
1,0,0.46013224682379994,"touchstone pictures and spyglass entertainment presents a birnbaum / barber production in association with a jackie chan films limited production jackie chan owen wilson "" shanghai noon "" lucy liu music by randy edelman co producers ned dowd jules daly executive producer jackie chan willie chan and solon so produced by roger birnbaum gary barber and jonathan glickman written by alfred gough & miles millar directed by tom dey  rated pg-13 for mild language , adult situations , drug use , martial "
0,1,0.6607428066153992,"one-sided "" doom and gloom "" documentary about the possible annihilation of the human race as foretold by the bible .  orson welles narrates and appears in the film in which he , along with best-selling author hal lindsey , discusses various prophecies from the bible and relates them to recent ( well for 1976 anyway ) events .  the film is dated badly , as many things that are supposed to happen in the "" future "" never do .  for example , the planets of the solar system were supposed to line up "
1,0,0.2537691368959396,"here is a film that is so unexpected , so scary , and so original that it caught me off guard and threw me for a loop .  okay , it isn't quite original , considering it is a sequel to the box office hit species , but it certainly is smart .  most films of this genre are reminiscent of those cheesy b-horror films from the 50s and 60s , and some even become them .  however , as we learned with the 1995 small-budget horror/sci-fi film , sometimes expectations can be shattered .  a lot of criticism "
1,0,0.16381196157146724,"aggressive , bleak , and unrelenting film about an interracial couple , steve and sam ( damon jones and elexa williams respectively ) , who are viciously attacked in a parking garage one night by a gang of skinheads .  the skinheads beat steve , then force him to watch as they brutally rape his girlfriend over and over again .  when sam kills herself later that evening , steve decides that the skinheads must be taught a lesson .  waiting seven months for the thuggish skinheads to forget about th"
1,0,0.37310772524001906,"damn those trailers .  had it not been for the advertising of this film , which reveals far too much about its contents , i would have been glued to `under the sand' .  as it is , the film retains some value , thanks to an excellent performance by charlotte rampling , and a more mature francois ozon in the director's chair .  marie ( charlotte rampling ) and her husband jean ( bruno cremer ) lounge on the beach .  she takes a nap while he goes for a swim .  when marie wakes up , jean is nowhere "
1,0,0.34978254424355265,"anyone who saw alan rickman's finely-realized performances in truly madly deeply and sense and sensibility will be unsurprised that the actor-turned-director is a bit of a poet at heart .  however , for those who recall him only as the maniacal villain of die hard and robin hood : prince of thieves , this recognition may be something of a shock .  nevertheless , "" poetic "" is an excellent term to describe rickman's feature debut as a director , the winter guest .  the film has a simple , unhurri"
0,1,0.693592964659632,"the u . s . army utilizes a number of books known as field manuals which stipulate the specific way in which almost every action imaginable must be done .  one particular field manual is known as the fm 22-5 , which among other things , covers the practice of saluting .  under the "" saluting "" section is a sub-section which covers how a salute is rendered by a military work detail in the presence of a superior officer .  the salute is rendered by the highest-ranking individual present when the s"
1,0,0.34390412780046387,"hilarious , ultra-low budget comedy from film school dropout kevin smith chronicles a day in the life of two convenience store slackers ( brian o'halloran and jeff anderson ) .  they spend most of their day ignoring customers while discussing everything from fellatio to self-fulfillment .  the premise is strictly sitcom and the photography is grainy as all get-out , but you could spend ten times the film's budget ( a reported $27 , 000 ) and still not get dialogue half as good as this .  origina"
0,1,0.7306303441096882,"possibly the years the most anticipated film and finally it arrives here in the uk .  it smashed u . s box office office records in it's opening weekend and will no doubt do the same here .  but is it any good ?  in a word , no .  i'll elaborate further .  the story is as follows .  apparently there were two islands with dinosaurs on .  one where the dinos lived untouched by mankind and the other a tourist attraction which failed before it even opened .   ( see jurrasic park . )  imgen , the com"
0,1,0.5186505295905025,"georges polti once wrote a paper called "" the thirty-six dramatic situations , "" in which he asserted the fact that all drama could be defined by no more than thirty-six different situations .  this may be the modern restatement of the biblical prophecy from ecclesiastes , "" there's nothing new under the sun . ""  the faculty , the latest movie by from dusk till dawn director robert rodriguez , certainly proves this in typical hollywood fashion .  there's not a measureable fraction of original ma"
0,1,0.7159189544126406," "" holy man "" boasts a sweet , gentle , comic performance from an unusually subdued eddie murphy and a few moderately funny skits .  unfortunately , to get to the good stuff you have to sit through a painfully long set-up , loads of tedious filler , interminable shots of jeff goldblum stammering and twitching , a superfluous romantic subplot and quite possibly the most annoying performance of robert loggia's career .  if ever a movie screamed "" wait for video so you can fast-forward through all "
0,1,0.5279277762021312,"this feature is like a double header , two sets of clich ? s for the price of one .  not only do we get the usual tired sports chestnuts , but the banal rich girl-poor boy love story is tossed in for good measure .  an original moment in this loser is as rare as a chicago cubs world series appearance .  the screenplay by kevin falls and john gatins , based on a story by falls , merely lobs its plotline at the audience .  this is a story that needed sent down for seasoning and more coaching .  su"
0,1,0.9246588696279955,"the last of vampire-films offers plenty of blood and gore , but beyond that - nothing .  jack crow ( james woods ) is a professional vampire slayer that is secretly working for the vatican .  his and his men's mission is to clean the earth from vampires .  they have lost count of how many vampires they have slaughtered , but one has always escaped them .  valek ( thomas ian griffith ) - the dark messias and ruler of the undead that is older than time itself .  for all eternity the vampires have "
1,0,0.45323015610371614,"based on the boris karloff's classic by the same name , the mummy starts off with the high-priest of osiris , imhotep , who murders the pharoah for his mistress and is punished by being mummified in the most horrifying way possible -- bandaged up , having his tongue removed , and being covered in flesh-eating scarab beetles , then entombed . . . all while still alive .  recap a few thousand years later , where a soldier named rick ( played by brandan fraser ) aids a young historian named evelyn "
0,1,0.6621402834561587," "" alcohol and drugs = bad .  not alcohol and drugs = good .  got it ? ""  just when you though you've seen enough of brave young women dealing with their personal problems on screen , be that insanity or alcoholism , hollywood releases yet another one of those 'deep , emotional stories about finding yourself' . .  '28 days' is practically a visualization of the usual 'meaningful' true stories that people are so proudly retelling at aa-meetings .  gwennie ( sandra bullock ) is a young woman who d"
1,0,0.2873135520313139,"plot : jet li is a chinese cop asked to help some french policemen nab a bad guy .  but one thing leads to another , and the next thing you know , li's being chased by the same french cops with whom he was supposed to be working .  a lot of ass-kicking , face-whippings , gun fights and . . . okay , a little more ass-kicking ensues .  critique : very cool !  now here's a movie that gives you exactly what you're looking for , if what you're looking for is kickass action , a palpable good cop/bad c"
0,1,0.6452259109845622,"we're back in blade runner territory with this one , conceptual artist robert longo's vision of a william gibson-inspired future where information is the commodity to kill for .  front and center is johnny ( keanu reeves ) , a "" cyber-courier "" who smuggles data via a "" wet-wired "" implant .  he's ready to quit the biz and get a portion of his long-term memory restored , but , first , he has to finish one last , dangerous job . .  the pressing problem in johnny mnemonic is that keanu reeves seem"
1,0,0.466539684707676,"the ring is probably one of the creepiest movies i've seen in years .  but then again , i've always had this phobia of asian born horror films .  i remember when i was a kid i was scared as hell with those green faced , long-haired floating ghosts donning their white gownseuuugh .  the ring really brings back those memories and its grips me long after the movie has ended .  unlike the horror films coming from the west , i'm pretty much used to the gore and visual effects , so much so , they be"
1,0,0.43409094549554617,"hollywood is a pimp .  a fat , cigar-smoking chump wearing a fur hat and 12 gold chains around its fat , hairy chest .  all of its stars and starlets are an evil brood of scum-sucking vampires looking for the next percentage take , the next summer blockbuster , the next casting couch to audition on .  pumping out comic-book adaptations , terrible sequels to mediocre films , and remakes of foreign films to the nearest american movie multiplex mall theater equipped with thin walls and bad sound sy"
0,1,0.6615714309140336,"robin williams is a comedic genus .  that is , he is one when he's in a film that allows him space to move .   "" flubber "" straps him in a straitjacket , covers him with duct tape , stuffs him in a coat closet and piles furniture against the door to make sure that he doesn't get out .  in a re-make of its own 1961 "" absent minded professor "" , disney offers us proof that more is definitely less .  recycling old films ( "" that darned cat "" , "" 101 dalmatians "" ) dressed up as new is the newest mo"
1,0,0.45761302427535483,"after being hypnotized , a man believes there is a ghost in his house .  the review  two low-key summer horror films have become surprise financial successes this year : the blair witch project and the sixth sense .  each has made well over $100 million in north america , based on a combination of strong word of mouth and clever advertising .  if a film's box office take were based primarily on its quality , stir of echoes would join blair and sense in grossing far more money than expected , for"
